City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Matamoros,MX,2022-07-12 20:37:26,25.5333,-103.25,95.11,23,75,8.05
296,Erzin,TR,2022-07-12 20:37:26,36.9559,36.2,74.46,85,3,0.67
297,Maldonado,UY,2022-07-12 20:37:27,-34.6667,-54.9167,46.22,80,11,6.13
298,Klaksvik,FO,2022-07-12 20:37:27,62.2266,-6.589,50.92,87,100,28.99
299,Kulhudhuffushi,MV,2022-07-12 20:37:27,6.6221,73.07,81.95,76,100,13.58
300,Nouakchott,MR,2022-07-12 20:37:28,18.0858,-15.9785,76.93,86,11,15.59
301,San Cristobal,VE,2022-07-12 20:35:34,7.7669,-72.225,84.38,73,46,5.79
302,Tual,ID,2022-07-12 20:37:28,-5.6667,132.75,78.66,83,100,19.37
303,Ende,ID,2022-07-12 20:37:29,-8.8432,121.6623,72.05,83,99,6.06
304,Saint-Louis,SN,2022-07-12 20:37:29,16.3333,-15.0,85.86,47,12,18.97
305,Nishihara,JP,2022-07-12 20:37:29,26.1842,127.7558,82.45,89,20,6.91
306,Adrar,MR,2022-07-12 20:37:30,20.5022,-10.0711,97.57,7,7,9.08
307,Hambantota,LK,2022-07-12 20:37:30,6.1241,81.1185,78.76,81,37,18.81
308,Mar Del Plata,AR,2022-07-12 20:35:52,-38.0023,-57.5575,51.82,60,40,16.11
309,Mogadishu,SO,2022-07-12 20:37:28,2.0371,45.3438,76.14,83,46,20.94
310,Igarka,RU,2022-07-12 20:37:31,67.4667,86.5833,43.25,73,55,14.9
311,Choya,RU,2022-07-12 20:37:31,52.0108,86.5467,53.13,95,29,2.75
312,Shingu,JP,2022-07-12 20:37:32,33.7333,135.9833,75.47,89,51,3.27
313,Kieta,PG,2022-07-12 20:37:11,-6.2167,155.6333,80.4,81,12,5.23
314,Nchelenge,ZM,2022-07-12 20:37:32,-9.3451,28.734,68.79,48,29,3.96
315,Sao Joao Do Piaui,BR,2022-07-12 20:38:33,-8.3581,-42.2467,84.96,34,85,6.87
316,Gonbad-E Qabus,IR,2022-07-12 20:38:33,37.25,55.1672,82.31,57,0,1.14
317,Billund,DK,2022-07-12 20:38:33,55.7335,9.1078,64.18,94,75,8.05
318,Airai,TL,2022-07-12 20:33:43,-8.9266,125.4092,51.58,81,59,2.84
319,Holme,DK,2022-07-12 20:38:34,56.1138,10.1725,67.57,82,84,9.28
320,Vila Velha,BR,2022-07-12 20:38:35,-20.3297,-40.2925,76.95,83,0,11.5
321,Hay River,CA,2022-07-12 20:38:35,60.8156,-115.7999,76.98,33,75,16.11
322,Wanxian,CN,2022-07-12 20:38:36,30.8039,108.3897,82.49,78,100,4.23
323,Sisimiut,GL,2022-07-12 20:38:36,66.9395,-53.6735,42.57,86,71,5.59
324,Grover Beach,US,2022-07-12 20:38:37,35.1216,-120.6213,85.71,65,0,14.97
325,Helong,CN,2022-07-12 20:38:37,42.5397,128.9972,64.0,96,100,1.92
326,Kaka,TM,2022-07-12 20:38:38,37.3482,59.6143,83.08,23,0,5.7
327,Mikkeli,FI,2022-07-12 20:38:39,61.6886,27.2723,69.15,94,0,3.44
328,College,US,2022-07-12 20:38:39,64.8569,-147.8028,73.2,70,75,3.44
329,Port Macquarie,AU,2022-07-12 20:38:40,-31.4333,152.9167,48.83,89,95,7.81
330,Leningradskiy,RU,2022-07-12 20:38:40,69.3833,178.4167,41.72,95,100,4.38
331,Baniyas,SY,2022-07-12 20:38:40,35.1819,35.9487,79.09,80,0,3.98
332,Tura,IN,2022-07-12 20:38:41,25.5198,90.2201,75.92,90,100,3.78
333,San Patricio,US,2022-07-12 20:38:41,28.017,-97.5169,101.17,40,12,16.82
334,Lagoa,PT,2022-07-12 20:38:42,39.05,-27.9833,69.85,92,10,11.52
335,Lavrentiya,RU,2022-07-12 20:38:18,65.5833,-171.0,50.49,75,97,6.26
336,Lovozero,RU,2022-07-12 20:38:42,68.005,35.0117,59.97,95,58,5.3
337,Kikinda,RS,2022-07-12 20:38:43,45.8297,20.4653,62.91,44,36,8.63
338,Mogocha,RU,2022-07-12 20:35:14,53.7333,119.7667,56.62,98,100,2.71
339,Lima,PE,2022-07-12 20:37:38,-12.0432,-77.0282,62.85,68,40,8.05
340,Asilah,MA,2022-07-12 20:38:43,35.465,-6.0348,85.96,81,15,8.79
341,Luganville,VU,2022-07-12 20:38:44,-15.5333,167.1667,79.45,75,73,5.59
342,Pacific Grove,US,2022-07-12 20:38:44,36.6177,-121.9166,73.35,76,40,13.0
343,Krasnoyarskiy,RU,2022-07-12 20:38:44,51.965,59.8967,68.27,76,6,9.89
344,Waipawa,NZ,2022-07-12 20:38:45,-41.4122,175.5153,52.5,77,2,25.5
345,Nabisar,PK,2022-07-12 20:38:45,25.0685,69.6419,83.93,79,24,14.81
346,Monrovia,LR,2022-07-12 20:38:45,6.3005,-10.7969,75.87,87,69,8.55
347,Gidam,IN,2022-07-12 20:38:46,18.9833,81.4,71.04,97,100,9.62
348,Arraial Do Cabo,BR,2022-07-12 20:37:08,-22.9661,-42.0278,80.56,69,0,6.91
349,Metro,ID,2022-07-12 20:38:46,-5.1131,105.3067,74.55,91,100,2.86
350,Hun,LY,2022-07-12 20:38:47,29.1268,15.9477,79.25,46,0,16.06
351,Antofagasta,CL,2022-07-12 20:37:57,-23.65,-70.4,58.28,72,13,3.87
352,Thompson,CA,2022-07-12 20:38:47,55.7435,-97.8558,73.56,38,20,4.61
353,Hofn,IS,2022-07-12 20:38:48,64.2539,-15.2082,51.82,62,100,25.32
354,Akdepe,TM,2022-07-12 20:38:48,42.0551,59.3788,80.69,41,0,8.72
355,Biak,ID,2022-07-12 20:38:48,-0.9131,122.8766,74.16,91,99,6.24
356,Nuuk,GL,2022-07-12 20:38:49,64.1835,-51.7216,41.61,100,75,14.97
357,Honiara,SB,2022-07-12 20:38:49,-9.4333,159.95,79.54,72,23,5.32
358,Gostyn,PL,2022-07-12 20:38:50,51.8825,17.0123,66.65,64,2,10.83
359,Lata,PT,2022-07-12 20:38:50,40.1629,-8.3327,83.98,28,100,0.49
360,Warrington,GB,2022-07-12 20:38:51,53.3925,-2.5802,73.29,65,0,11.5
361,Sept-Iles,CA,2022-07-12 20:39:51,50.2001,-66.3821,59.52,96,100,10.36
362,Cairns,AU,2022-07-12 20:37:55,-16.9167,145.7667,62.55,91,54,9.22
363,Kalmunai,LK,2022-07-12 20:39:51,7.4167,81.8167,77.67,66,39,6.4
364,Sorland,NO,2022-07-12 20:39:52,67.667,12.6934,55.26,96,100,16.08
365,Haguenau,FR,2022-07-12 20:39:53,48.8156,7.7905,70.38,66,28,2.73
366,Zorgo,BF,2022-07-12 20:39:53,12.2489,-0.6158,84.58,52,35,11.72
367,Dasoguz,TM,2022-07-12 20:39:54,41.8363,59.9666,80.55,39,0,9.22
368,Ubinskoye,RU,2022-07-12 20:39:54,55.3068,79.6802,52.93,83,7,7.58
369,Dunmore East,IE,2022-07-12 20:39:55,52.1514,-6.9861,70.23,59,20,1.14
370,Quatre Cocos,MU,2022-07-12 20:39:01,-20.2078,57.7625,71.71,68,96,16.26
371,Evensk,RU,2022-07-12 20:39:55,61.95,159.2333,55.24,82,31,5.3
372,Port Elizabeth,ZA,2022-07-12 20:36:05,-33.918,25.5701,50.29,93,0,1.14
373,Balvi,LV,2022-07-12 20:39:56,57.1313,27.2658,57.7,97,43,6.6
374,Pinhao,BR,2022-07-12 20:39:56,-25.6956,-51.6597,50.13,78,0,2.91
375,Berdigestyakh,RU,2022-07-12 20:39:56,62.0989,126.6992,60.28,92,100,0.2
376,Ambilobe,MG,2022-07-12 20:37:21,-13.2,49.05,68.59,76,5,4.12
377,Murashi,RU,2022-07-12 20:39:57,59.3999,48.9615,64.65,96,100,4.68
378,Buchanan,LR,2022-07-12 20:39:57,5.8808,-10.0467,76.35,86,98,8.84
379,Simga,IN,2022-07-12 20:39:58,21.6333,81.7,80.91,81,98,5.39
380,Tatarsk,RU,2022-07-12 20:39:58,55.219,75.9828,55.44,75,41,7.18
381,Kutum,SD,2022-07-12 20:35:04,14.2,24.6667,79.65,50,80,4.52
382,Whitehorse,CA,2022-07-12 20:39:59,60.7161,-135.0538,47.17,93,75,9.22
383,Preobrazheniye,RU,2022-07-12 20:39:59,42.9019,133.9064,64.74,95,52,5.59
384,Taltal,CL,2022-07-12 20:39:59,-25.4,-70.4833,61.45,66,22,3.27
385,Gao,ML,2022-07-12 20:40:00,16.6362,1.637,93.18,34,62,11.77
386,Purpe,RU,2022-07-12 20:40:00,64.4803,76.6897,49.66,56,20,8.3
387,Havre-Saint-Pierre,CA,2022-07-12 20:36:32,50.2334,-63.5986,59.36,94,100,9.22
388,Chabahar,IR,2022-07-12 20:40:00,25.2919,60.643,84.04,84,65,1.16
389,Durango,MX,2022-07-12 20:39:01,24.8333,-104.8333,83.43,26,86,13.35
390,Bahia Honda,CU,2022-07-12 20:40:01,22.9036,-83.1592,88.92,58,74,4.0
391,Aksu,CN,2022-07-12 20:40:01,41.1231,80.2644,73.04,38,78,6.04
392,Tukrah,LY,2022-07-12 20:38:26,32.5341,20.5791,76.75,70,0,11.59
393,Bathsheba,BB,2022-07-12 20:40:00,13.2167,-59.5167,86.61,86,20,20.71
394,Teguldet,RU,2022-07-12 20:40:02,57.3064,88.1667,48.56,83,93,5.17
395,Choma,ZM,2022-07-12 20:40:02,-16.8065,26.9531,53.98,58,0,3.62
396,Bilma,NE,2022-07-12 20:40:03,18.6853,12.9164,97.77,12,84,21.34
397,Olenino,RU,2022-07-12 20:40:03,56.2092,33.4889,52.77,97,2,5.41
398,Tarauaca,BR,2022-07-12 20:40:03,-8.1614,-70.7656,81.28,73,91,1.99
399,Eyl,SO,2022-07-12 20:40:04,7.9803,49.8164,78.58,72,100,23.55
400,Mtimbira,TZ,2022-07-12 20:40:04,-8.7833,36.35,71.31,61,77,1.5
401,Myingyan,MM,2022-07-12 20:40:05,21.4667,95.3833,81.46,74,32,10.16
402,Seoul,KR,2022-07-12 20:40:05,37.5683,126.9778,78.37,94,100,4.61
403,Ken Caryl,US,2022-07-12 20:40:05,39.5773,-105.1169,94.66,20,54,4.0
404,Tuktoyaktuk,CA,2022-07-12 20:40:06,69.4541,-133.0374,42.8,100,100,9.22
405,Srivardhan,IN,2022-07-12 20:40:06,18.0333,73.0167,78.78,87,100,20.18
406,Sitka,US,2022-07-12 20:37:20,57.0531,-135.33,55.29,76,75,4.61
407,Iskateley,RU,2022-07-12 20:40:07,67.6803,53.1512,64.76,85,14,4.32
408,Phan Thiet,VN,2022-07-12 20:40:07,10.9333,108.1,76.57,92,100,10.31
409,Chingola,ZM,2022-07-12 20:40:08,-12.529,27.8838,56.16,62,15,5.79
410,Tinskoy,RU,2022-07-12 20:41:08,56.1525,96.9161,56.05,63,100,3.74
411,Lalibela,ET,2022-07-12 20:41:08,12.0333,39.0333,60.12,75,100,2.28
412,Dingle,PH,2022-07-12 20:41:09,10.9995,122.6711,76.17,91,100,4.32
413,Clinton,US,2022-07-12 20:41:09,42.587,-82.9199,84.27,47,20,16.11
414,Celestun,MX,2022-07-12 20:41:10,20.8667,-90.4,86.9,67,100,14.03
415,Teknaf,BD,2022-07-12 20:41:10,20.8624,92.3058,79.57,90,94,14.09
416,Komsomolskiy,UZ,2022-07-12 20:41:10,40.4272,71.7189,77.72,44,75,13.8
417,Lander,US,2022-07-12 20:41:11,42.833,-108.7307,88.61,25,0,4.61
418,Kerema,PG,2022-07-12 20:41:11,-7.9631,145.7785,77.2,87,48,2.35
419,Kemptville,CA,2022-07-12 20:41:11,45.0168,-75.641,76.8,94,39,5.75
420,Camopi,GF,2022-07-12 20:41:12,3.1655,-52.3158,75.45,97,76,3.67
421,Chokurdakh,RU,2022-07-12 20:41:12,70.6333,147.9167,46.54,87,100,9.24
422,Leskolovo,RU,2022-07-12 20:41:13,60.2634,30.4546,67.01,91,93,6.22
423,Saint-Pierre,RE,2022-07-12 20:41:13,-21.3393,55.4781,69.48,70,100,20.71
424,Comodoro Rivadavia,AR,2022-07-12 20:41:13,-45.8667,-67.5,44.46,53,20,13.8
425,General Pico,AR,2022-07-12 20:41:14,-35.6566,-63.7568,55.67,21,97,12.33
426,Taoudenni,ML,2022-07-12 20:38:25,22.6783,-3.9836,106.02,9,81,5.35
427,Fastiv,UA,2022-07-12 20:41:14,50.0767,29.9177,57.42,76,100,14.36
428,Boende,CD,2022-07-12 20:41:14,-0.2167,20.8667,79.05,56,77,2.01
429,Nuevo Progreso,MX,2022-07-12 20:41:15,23.1667,-97.95,95.54,45,100,10.0
430,Nicoya,CR,2022-07-12 20:41:15,10.1483,-85.452,82.67,79,67,2.44
431,Nizwa,OM,2022-07-12 20:41:16,22.9333,57.5333,83.1,73,91,3.58
432,Aktau,KZ,2022-07-12 20:41:16,43.65,51.2,84.78,34,89,11.83
433,Usinsk,RU,2022-07-12 20:41:16,65.9939,57.5281,68.7,68,91,5.68
434,Saint-Ambroise,CA,2022-07-12 20:41:17,48.5501,-71.3324,70.57,88,99,4.61
435,Brae,GB,2022-07-12 20:41:17,60.3964,-1.353,53.89,77,90,23.47
436,Sioux Lookout,CA,2022-07-12 20:41:18,50.1001,-91.917,62.67,94,75,2.3
437,Srbinovo,MK,2022-07-12 20:41:18,41.7058,20.9603,54.36,67,17,2.95
438,Palmer,US,2022-07-12 20:41:18,42.1584,-72.3287,87.58,62,40,23.02
439,Touros,BR,2022-07-12 20:41:19,-5.1989,-35.4608,77.22,78,9,12.88
440,Vilhena,BR,2022-07-12 20:41:19,-12.7406,-60.1458,86.22,42,0,11.5
441,Togur,RU,2022-07-12 20:41:19,58.3631,82.8265,49.71,66,66,4.61
442,Leua,SK,2022-07-12 20:41:20,48.2156,18.6071,57.81,67,69,5.35
443,Camana,PE,2022-07-12 20:41:20,-16.6228,-72.7111,62.47,79,96,6.26
444,Gizo,SB,2022-07-12 20:41:20,-8.103,156.8419,81.77,72,11,4.0
445,Port Lincoln,AU,2022-07-12 20:41:21,-34.7333,135.8667,54.28,62,100,9.86
446,La Rioja,ES,2022-07-12 20:41:21,42.25,-2.5,78.58,50,3,4.43
447,Fort Nelson,CA,2022-07-12 20:41:22,58.8053,-122.7002,67.59,32,75,5.75
448,Rundu,NA,2022-07-12 20:41:22,-17.9333,19.7667,57.52,39,0,6.69
449,Namibe,AO,2022-07-12 20:39:07,-15.1961,12.1522,63.37,85,1,0.89
450,Nogliki,RU,2022-07-12 20:41:23,51.8333,143.1667,56.84,84,7,6.82
451,Bowen,AU,2022-07-12 20:41:23,-20.0167,148.2333,57.22,77,0,10.92
452,Peniche,PT,2022-07-12 20:41:23,39.3558,-9.3811,72.93,75,100,8.59
453,Xining,CN,2022-07-12 20:36:59,36.6167,101.7667,56.44,82,43,3.42
454,Macklin,CA,2022-07-12 20:41:24,52.3334,-109.9348,84.54,31,4,14.63
455,San Quintin,MX,2022-07-12 20:41:24,30.4833,-115.95,71.4,67,98,15.61
456,Pampa,US,2022-07-12 20:41:25,35.5362,-100.9599,96.57,36,0,13.8
457,Hami,CN,2022-07-12 20:41:25,42.8,93.45,84.13,21,97,10.11
458,Alta Floresta,BR,2022-07-12 20:42:25,-9.8756,-56.0861,93.02,33,40,4.61
459,Puerto Baquerizo Moreno,EC,2022-07-12 20:42:26,-0.9,-89.6,76.19,69,40,6.91
460,Destin,US,2022-07-12 20:42:26,30.3935,-86.4958,90.05,72,40,12.66
461,Porto Santo,PT,2022-07-12 20:42:26,33.072,-16.3415,68.38,77,20,9.22
462,Jennings,US,2022-07-12 20:42:27,38.7192,-90.2604,89.98,40,20,14.97
463,Roebourne,AU,2022-07-12 20:42:27,-20.7833,117.1333,64.08,45,0,10.16
464,Chitrakonda,IN,2022-07-12 20:42:27,18.1167,82.0833,70.54,97,100,8.41
465,Mooresville,US,2022-07-12 20:42:28,35.5849,-80.8101,90.37,59,100,9.98
466,Harper,LR,2022-07-12 20:42:28,4.375,-7.7169,76.5,78,100,11.59
467,Never,FR,2022-07-12 20:42:28,46.9896,3.159,78.55,41,41,5.61
468,Sokoni,TZ,2022-07-12 20:42:29,-6.4333,39.55,76.1,76,34,17.38
469,Panevezys,LT,2022-07-12 20:42:29,55.7333,24.35,60.21,96,89,5.64
470,Beringovskiy,RU,2022-07-12 20:42:29,63.05,179.3167,56.73,69,94,10.54
471,Sambava,MG,2022-07-12 20:42:06,-14.2667,50.1667,68.99,89,31,10.13
472,Vao,NC,2022-07-12 20:42:30,-22.6667,167.4833,72.72,82,94,11.41
473,Vrangel,RU,2022-07-12 20:42:30,42.7297,133.0839,63.48,96,75,2.28
474,Marathon,US,2022-07-12 20:42:31,44.9,-89.7668,81.93,50,75,9.22
475,Muros,ES,2022-07-12 20:42:31,42.7762,-9.0603,81.09,53,6,6.44
476,Vostok,RU,2022-07-12 20:42:32,46.4856,135.8833,62.38,94,85,2.24
477,Belz,FR,2022-07-12 20:42:32,47.6751,-3.168,78.42,54,84,1.01
478,Sao Filipe,CV,2022-07-12 20:42:32,14.8961,-24.4956,74.64,83,3,5.97
479,Guerrero Negro,MX,2022-07-12 20:42:33,27.9769,-114.0611,71.35,68,89,14.94
480,Akyab,MM,2022-07-12 20:42:33,20.15,92.9,80.22,87,99,16.49
481,Rameswaram,IN,2022-07-12 20:42:33,9.2833,79.3,82.65,78,100,27.45
482,Marzuq,YE,2022-07-12 20:42:34,14.4,46.4667,76.32,41,99,6.22
483,Leshukonskoye,RU,2022-07-12 20:42:34,64.8989,45.7622,69.24,65,14,6.51
484,Labuhan,ID,2022-07-12 20:42:35,-6.8844,112.2051,75.97,88,82,5.61
485,Sol-Iletsk,RU,2022-07-12 20:42:35,51.1631,54.9918,74.41,64,11,7.29
486,Davenda,RU,2022-07-12 20:42:35,53.5556,119.317,57.18,99,100,3.49
487,Jasper,US,2022-07-12 20:42:36,37.2001,-94.3502,89.11,43,75,8.05
488,Shahrud,IR,2022-07-12 20:42:36,36.4182,54.9763,71.46,35,0,8.21
489,Dwarka,IN,2022-07-12 20:39:18,22.2394,68.9678,81.39,86,96,21.65
490,Kodinsk,RU,2022-07-12 20:42:37,58.6881,99.1844,55.87,57,100,2.73
491,Green River,US,2022-07-12 20:39:41,41.5286,-109.4662,92.19,15,0,5.01
492,La Mira,MX,2022-07-12 20:42:37,18.035,-102.3266,86.05,68,50,9.26
493,Loreto,MX,2022-07-12 20:42:38,22.2667,-101.9667,80.04,29,99,14.12
494,Cabra,ES,2022-07-12 20:42:38,37.4725,-4.4421,80.04,31,68,7.45
495,Upata,VE,2022-07-12 20:42:38,8.0086,-62.3989,78.6,83,58,5.64
496,Menzelinsk,RU,2022-07-12 20:42:39,55.7271,53.1026,66.79,76,93,3.6
497,Bikapur,IN,2022-07-12 20:42:39,26.6,82.1333,91.9,48,57,10.83
498,Ola,RU,2022-07-12 20:42:40,59.5833,151.2833,56.62,97,100,4.16
499,Shache,CN,2022-07-12 20:42:40,38.4167,77.2406,77.34,29,100,7.02
500,America Dourada,BR,2022-07-12 20:42:40,-11.4553,-41.4361,71.92,71,23,9.08
501,Rapid Valley,US,2022-07-12 20:42:03,44.0625,-103.1463,91.76,33,0,14.0
502,Norman Wells,CA,2022-07-12 20:38:17,65.282,-126.8329,68.04,60,75,8.05
503,Talara,PE,2022-07-12 20:42:41,-4.5772,-81.2719,74.16,64,0,13.8
504,Nenjiang,CN,2022-07-12 20:42:41,49.1833,125.2167,65.41,95,100,5.32
505,Macas,EC,2022-07-12 20:42:42,-2.3167,-78.1167,78.55,69,40,9.22
506,Mporokoso,ZM,2022-07-12 20:43:42,-9.3727,30.125,63.59,50,91,7.36
507,Kampot,KH,2022-07-12 20:43:43,10.6167,104.1833,77.16,91,100,16.87
508,Traverse City,US,2022-07-12 20:43:43,44.7631,-85.6206,70.0,71,75,12.66
509,Hualmay,PE,2022-07-12 20:43:43,-11.0964,-77.6139,65.3,70,14,9.57
510,Labrea,BR,2022-07-12 20:43:44,-7.2586,-64.7981,80.96,74,84,2.59
511,Warri,NG,2022-07-12 20:43:44,5.5167,5.75,73.8,87,81,4.12
512,Beppu,JP,2022-07-12 20:43:45,33.2736,131.4919,77.49,88,100,3.29
513,Nizhneivkino,RU,2022-07-12 20:43:45,58.194,49.5214,67.35,91,99,5.93
514,Zyryanka,RU,2022-07-12 20:43:45,65.75,150.85,74.98,65,100,13.18
515,Liku,ID,2022-07-12 20:43:46,-0.7275,119.8922,75.43,94,100,4.0
516,Miraflores,MX,2022-07-12 20:43:46,19.2167,-98.8083,77.04,55,100,1.34
517,Mandan,US,2022-07-12 20:43:46,46.8267,-100.8896,82.38,49,0,11.5
518,Lorengau,PG,2022-07-12 20:43:47,-2.0226,147.2712,81.5,80,99,8.5
519,Hervey Bay,AU,2022-07-12 20:42:20,-25.2986,152.8535,54.01,72,0,14.52
520,Nybro,SE,2022-07-12 20:43:47,56.7446,15.9071,61.05,56,98,9.33
521,Zhigansk,RU,2022-07-12 20:43:48,66.7697,123.3711,57.38,88,60,4.97
522,Kathu,TH,2022-07-12 20:43:48,7.9178,98.3332,85.75,84,100,23.58
523,Catonsville,US,2022-07-12 20:43:48,39.272,-76.7319,92.52,57,40,14.97
524,La Moncada,MX,2022-07-12 20:43:49,20.2667,-100.8,88.66,21,98,5.01
525,Chunskiy,RU,2022-07-12 20:43:49,56.0815,99.6342,55.69,57,98,1.25
526,Zuwarah,LY,2022-07-12 20:43:50,32.9312,12.082,79.9,65,0,17.6
527,Tripoli,LY,2022-07-12 20:43:50,32.8752,13.1875,79.32,63,0,17.09
528,Kavaratti,IN,2022-07-12 20:43:50,10.5669,72.642,81.5,82,100,19.33
529,Maragogi,BR,2022-07-12 20:43:51,-9.0122,-35.2225,75.38,85,95,5.93
530,Gravdal,NO,2022-07-12 20:41:17,68.1214,13.5031,60.69,77,0,4.61
531,Victor Harbor,AU,2022-07-12 20:43:51,-35.5667,138.6167,45.68,78,87,8.5
532,Saint-Augustin,CA,2022-07-12 20:43:09,51.226,-58.6502,60.13,78,100,18.37
533,Pisco,PE,2022-07-12 20:43:52,-13.7,-76.2167,64.45,72,20,10.36
534,Chornukhy,UA,2022-07-12 20:43:52,50.2673,32.942,56.97,62,23,10.11
535,Beipiao,CN,2022-07-12 20:43:53,41.7919,120.7792,70.68,94,100,3.58
536,Cotonou,BJ,2022-07-12 20:41:45,6.3654,2.4183,75.18,94,75,3.44
537,Comonfort,MX,2022-07-12 20:43:53,20.7167,-100.7667,87.21,18,100,11.74
538,Antalaha,MG,2022-07-12 20:43:53,-14.9003,50.2788,68.27,85,18,7.23
539,Pringsewu,ID,2022-07-12 20:43:54,-5.3582,104.9744,72.73,95,100,1.28
540,Alofi,NU,2022-07-12 20:43:54,-19.0595,-169.9187,76.89,73,40,13.8
541,Shimoda,JP,2022-07-12 20:43:54,34.6667,138.95,72.1,91,98,3.38
542,Iraray,PH,2022-07-12 20:43:55,8.9936,118.0511,78.57,84,100,4.76
543,Mao,ES,2022-07-12 20:43:55,39.8885,4.2658,77.56,78,0,4.61
544,Vangaindrano,MG,2022-07-12 20:42:08,-23.35,47.6,64.13,90,5,2.71
545,Nabire,ID,2022-07-12 20:43:56,-3.3667,135.4833,74.86,91,100,3.2
546,Ndjole,GA,2022-07-12 20:43:56,-0.1783,10.7649,73.85,82,90,5.35
547,Mathbaria,BD,2022-07-12 20:43:56,22.2876,89.9593,81.55,87,85,10.63
548,Asmara,ER,2022-07-12 20:43:57,15.3333,38.9333,61.9,67,100,4.83
549,Sari,IR,2022-07-12 20:43:57,36.5633,53.0601,78.3,68,0,0.89
550,Puerto Colombia,CO,2022-07-12 20:43:57,10.9878,-74.9547,86.09,75,92,13.4
551,Tilichiki,RU,2022-07-12 20:43:58,60.4667,166.1,59.9,70,7,4.97
552,Colac,AU,2022-07-12 20:43:59,-38.3333,143.5833,45.09,93,44,5.35
553,Rosetta,EG,2022-07-12 20:43:59,31.4044,30.4164,76.75,69,0,14.12
554,Trelew,AR,2022-07-12 20:44:59,-43.249,-65.3051,47.34,37,25,18.16
555,Sabzevar,IR,2022-07-12 20:45:01,36.2126,57.6819,79.88,21,0,16.11
556,Sao Raimundo Nonato,BR,2022-07-12 20:45:01,-9.0153,-42.6994,81.54,33,36,4.47
557,Itarana,BR,2022-07-12 20:45:01,-19.8739,-40.8753,70.09,83,92,2.28
558,Abha,SA,2022-07-12 20:42:11,18.2164,42.5053,67.82,68,20,8.05
559,Requena,ES,2022-07-12 20:42:21,39.4883,-1.1004,73.8,48,2,4.07
560,Norsup,VU,2022-07-12 20:45:02,-16.0667,167.3833,81.1,72,86,11.45
561,Hongjiang,CN,2022-07-12 20:45:03,27.11,109.9956,77.45,90,2,4.47
562,Los Llanos De Aridane,ES,2022-07-12 20:44:57,28.6585,-17.9182,68.13,83,100,12.66
563,Krasnoselkup,RU,2022-07-12 20:45:03,65.7,82.4667,43.48,73,18,8.9
564,Bayan,CN,2022-07-12 20:45:04,46.0833,127.4,67.23,86,100,10.11
565,Piacabucu,BR,2022-07-12 20:45:04,-10.4056,-36.4344,74.61,87,13,10.78
566,Isla Vista,US,2022-07-12 20:45:05,34.4133,-119.861,90.37,69,40,8.05
567,Dawei,MM,2022-07-12 20:45:05,14.0833,98.2,76.55,93,100,12.55
568,Yulin,CN,2022-07-12 20:45:06,22.6333,110.15,76.8,97,11,1.23
569,Rorvik,NO,2022-07-12 20:45:06,64.8621,11.2373,58.98,100,75,9.22
570,Prince Rupert,CA,2022-07-12 20:45:06,54.3161,-130.3201,55.49,85,100,13.8
571,Pontes E Lacerda,BR,2022-07-12 20:42:53,-15.2261,-59.3353,81.64,45,71,1.23
